ENTIDAD,NOM_ENT,MUN,NOM_MUN,POBTOT,PCON_DISC,PCDISC_AUD,PCDISC_MEN,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_MOT2,PSINDER,CASOS_COVID,CASOS_DENGUE,NEUMONIA,EMBARAZO,DIABETES,HIPERTENSION,ASMA,INMUSUPR,CARDIOVASCULAR,RENAL_CRONICA,OBESIDAD,EPOC,TABAQUISMO,INTUBADO,ENFERMEDAD_ULC_PEPTICA,ENFERMEDAD_RENAL,INMUNOSUPR,CIRROSIS_HEPATICA,FIEBRE,EXANTEMA,CASOS_FIEBRE
29,Tlaxcala,31,Tetla de la Solidaridad,35446,1545,300,222,659,702,236,282,7819,24,0,11,0,1,3,2,4,1,2,2,0,0,1,0,0,0,0,0,0,0
29,Tlaxcala,32,Tetlatlahuca,13579,483,130,89,229,206,83,103,4021,19,0,3,0,4,2,0,0,0,1,1,1,2,0,0,0,0,0,1,1,1
29,Tlaxcala,33,Tlaxcala,99918,3429,819,606,1562,1558,482,645,26460,2443,1,567,18,107,116,18,27,22,35,44,45,16,17,0,0,0,0,1,1,1
29,Tlaxcala,34,Tlaxco,45754,2374,531,470,1065,1082,352,496,11553,23,0,14,0,2,3,0,1,0,2,1,2,0,2,0,0,0,0,0,0,0
29,Tlaxcala,35,Tocatlán,6306,300,77,52,133,163,36,72,1496,8,0,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,Tlaxcala,36,Totolac,22529,864,197,161,410,368,152,157,6074,106,2,28,2,12,10,1,1,3,5,4,3,3,1,0,0,0,0,1,1,1
29,Tlaxcala,37,Ziltlaltépec de Trinidad Sánchez Santos,9220,571,158,107,291,271,102,117,2158,8,0,6,0,3,4,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0
29,Tlaxcala,38,Tzompantepec,18033,951,209,152,373,468,132,174,4567,14,0,9,0,2,3,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0
29,Tlaxcala,39,Xaloztoc,25650,1086,255,189,478,502,135,168,6824,15,0,8,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
29,Tlaxcala,40,Xaltocan,10654,480,136,96,210,226,86,96,2992,11,0,6,0,1,1,0,0,2,0,2,0,2,1,0,0,0,0,0,0,0
29,Tlaxcala,41,Papalotla de Xicohténcatl,33517,1068,270,194,465,492,168,209,9497,50,1,21,0,7,7,1,3,2,2,2,1,2,1,0,0,0,0,0,0,0
29,Tlaxcala,42,Xicohtzinco,14197,665,175,135,338,313,98,133,3547,30,0,14,0,5,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0
29,Tlaxcala,43,Yauhquemehcan,42272,1854,415,346,758,956,265,352,9683,30,0,14,0,1,1,2,2,0,1,2,0,3,1,0,0,0,0,0,0,0
29,Tlaxcala,44,Zacatelco,45722,1826,427,344,861,795,275,374,11798,172,0,58,4,20,27,7,6,9,7,16,5,7,5,0,0,0,0,0,0,0
29,Tlaxcala,45,Benito Juárez,6222,332,65,48,116,172,33,43,774,16,1,9,0,7,3,0,0,1,2,2,0,3,0,0,0,1,0,0,0,0
29,Tlaxcala,46,Emiliano Zapata,5003,163,41,16,61,66,25,27,499,6,0,5,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,Tlaxcala,47,Lázaro Cárdenas,3559,119,28,16,70,48,18,22,526,8,0,3,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
29,Tlaxcala,48,La Magdalena Tlaltelulco,19036,79,18,16,35,41,7,11,304,34,0,17,0,3,3,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0
29,Tlaxcala,49,San Damián Texóloc,5894,115,37,37,54,47,35,34,1516,11,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,Tlaxcala,50,San Francisco Tetlanohcan,11776,357,89,71,169,132,62,87,3484,23,0,7,0,3,3,0,2,0,5,2,2,1,0,0,0,0,0,0,0,0
29,Tlaxcala,51,San Jerónimo Zacualpan,4097,108,32,24,44,52,17,15,851,10,0,3,0,2,4,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0
29,Tlaxcala,52,San José Teacalco,6477,289,55,41,128,153,34,53,2092,10,0,4,0,1,2,0,4,2,2,2,0,1,0,0,0,0,0,0,0,0
29,Tlaxcala,53,San Juan Huactzinco,7697,221,50,32,119,90,29,39,2969,17,0,9,0,5,5,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0
29,Tlaxcala,54,San Lorenzo Axocomanitla,5694,214,48,36,109,96,31,49,1139,12,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,Tlaxcala,55,San Lucas Tecopilco,3115,126,29,21,80,36,17,26,571,8,0,5,0,0,2,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0
29,Tlaxcala,56,Santa Ana Nopalucan,7953,141,19,18,63,71,21,32,2352,14,0,4,1,3,3,0,1,2,2,1,1,0,1,0,0,0,0,0,0,0
29,Tlaxcala,57,Santa Apolonia Teacalco,4648,134,38,24,63,54,20,26,1763,5,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
29,Tlaxcala,58,Santa Catarina Ayometla,9463,353,80,61,146,164,49,63,2089,22,0,8,0,3,3,4,0,0,0,1,3,0,0,0,0,0,0,0,0,0
29,Tlaxcala,59,Santa Cruz Quilehtla,7755,294,62,57,109,95,50,103,1850,10,0,6,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
29,Tlaxcala,60,Santa Isabel Xiloxoxtla,5443,151,36,19,83,65,24,26,1104,12,0,5,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,1,Acajete,9748,461,114,78,166,195,98,90,2010,4,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,2,Acatlán,3450,204,37,39,78,110,26,34,963,4,0,3,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,3,Acayucan,81489,4725,1193,921,2160,2294,769,788,31403,13,24,5,3,3,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
30,Veracruz de Ignacio de la Llave,4,Actopan,42036,2745,558,561,1473,992,459,554,9093,3,17,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,5,Acula,5285,365,78,63,173,171,61,82,719,3,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,Veracruz de Ignacio de la Llave,6,Acultzingo,23117,1275,295,196,513,516,228,222,8494,8,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,7,Camarón de Tejeda,6573,431,75,80,223,171,51,70,1704,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,8,Alpatláhuac,10338,513,132,123,238,164,91,92,3680,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,9,Alto Lucero de Gutiérrez Barrios,28335,2351,553,417,1145,1055,320,397,4991,2,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,10,Altotonga,64274,2995,743,615,1279,1234,510,608,17762,7,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,11,Alvarado,57336,2946,647,550,1358,1314,451,595,9733,36,12,12,1,8,11,0,2,4,2,7,1,1,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,12,Amatitlán,7877,830,117,170,412,433,100,133,1341,4,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,13,Naranjos Amatlán,27017,1750,449,368,913,723,298,342,8793,9,1,5,0,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,14,Amatlán de los Reyes,48006,2662,665,455,1093,1236,396,469,15208,21,12,1,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,15,Angel R. Cabada,34088,2653,661,535,1259,1267,406,503,8773,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,16,La Antigua,28725,2025,468,382,934,985,324,367,7789,12,18,5,0,3,3,0,0,1,0,2,1,2,1,1,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,21,Atoyac,23596,1547,318,281,788,646,250,278,5073,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,22,Atzacan,22657,1243,334,275,557,495,198,253,7956,14,0,12,1,6,6,2,0,0,3,3,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,23,Atzalan,49268,2763,658,573,1197,1168,500,498,10918,12,6,8,0,3,2,2,1,0,2,3,1,2,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,24,Tlaltetela,16499,709,177,147,338,272,168,185,3800,6,0,2,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,25,Ayahualulco,27222,1529,253,201,538,454,289,636,3188,6,1,0,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,26,Banderilla,26043,1065,248,213,454,461,157,191,7871,19,1,8,0,2,4,2,0,0,2,1,0,1,0,0,0,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,27,Benito Juárez,16167,906,304,206,382,393,203,190,1330,6,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,28,Boca del Río,144566,7035,1664,1463,3704,2948,1135,1473,37838,187,81,29,5,36,56,18,0,7,11,19,7,11,4,0,0,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,29,Calcahualco,13701,605,209,135,246,180,159,133,2396,4,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,30,Camerino Z. Mendoza,41835,1993,521,388,967,837,354,432,11546,30,0,21,0,12,7,1,0,2,4,1,2,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,31,Carrillo Puerto,18939,889,218,177,454,330,135,121,6280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,32,Catemaco,50170,3519,804,649,1475,1767,517,642,15808,11,6,3,0,5,4,0,0,3,4,0,1,0,1,0,0,1,0,0,0,0
30,Veracruz de Ignacio de la Llave,33,Cazones de Herrera,24471,1702,478,373,703,844,277,304,6619,20,2,4,0,2,2,1,0,0,0,0,3,3,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,34,Cerro Azul,25054,1910,467,365,855,912,252,349,6168,2,6,2,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,35,Citlaltépetl,11176,994,261,204,431,456,126,141,5387,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,36,Coacoatzintla,11025,600,151,128,235,274,95,101,2707,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,38,Coatepec,94183,4698,1096,814,2081,2076,643,840,24605,42,30,26,0,7,9,2,0,2,4,1,4,2,2,0,0,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,312200,19268,3833,3466,8966,9498,2446,2935,67211,540,99,425,10,141,160,26,8,13,24,22,6,15,10,0,1,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,40,Coatzintla,55192,2671,699,555,1281,1164,485,558,13998,79,26,27,5,24,21,0,2,7,8,10,2,4,2,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,43,Comapa,19940,1348,352,310,530,649,198,228,5527,5,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,44,Córdoba,204744,9165,2201,1893,4090,4151,1521,1968,67009,897,73,32,18,64,100,25,3,3,5,35,9,31,1,0,0,0,0,3,3,3
30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,54880,3930,860,802,2021,1855,564,722,13213,65,9,10,1,13,16,3,0,4,1,3,2,2,4,0,0,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,46,Cosautlán de Carvajal,16181,1240,252,194,569,519,186,236,2291,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,47,Coscomatepec,59489,2015,533,367,832,735,405,436,20149,55,0,21,0,4,4,0,0,1,2,1,0,1,3,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,131052,6454,1322,1122,2948,2928,1026,1245,36821,32,33,17,1,16,15,1,1,2,4,8,2,1,1,0,0,1,0,0,0,0
30,Veracruz de Ignacio de la Llave,49,Cotaxtla,22328,1616,354,305,766,718,203,249,7291,9,2,1,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,50,Coxquihui,16336,959,266,149,393,395,141,165,4627,5,4,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,51,Coyutla,23123,1286,324,311,593,496,315,452,6933,9,0,1,1,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,52,Cuichapa,11873,649,158,124,330,255,92,116,3014,4,3,4,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,53,Cuitláhuac,28161,1243,249,247,662,460,233,273,10378,8,3,4,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,54,Chacaltianguis,11552,907,187,160,452,398,88,127,1832,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,55,Chalma,13607,867,292,184,410,386,156,160,3967,3,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,56,Chiconamel,6703,446,135,80,202,180,68,63,2099,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,57,Chiconquiaco,13935,736,192,169,336,280,131,171,2884,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,58,Chicontepec,54027,4542,1559,1079,1918,2180,760,785,9332,84,1,13,2,16,15,3,0,3,1,2,1,2,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,59,Chinameca,22897,1454,350,254,693,600,269,265,7277,3,4,2,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,60,Chinampa de Gorostiza,16392,827,196,181,383,375,150,162,5951,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,61,Las Choapas,82655,4523,1090,1003,2195,2077,794,947,25908,42,10,19,1,7,13,1,2,2,3,5,2,2,3,0,0,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,62,Chocamán,20845,921,239,169,365,424,176,180,7955,60,2,10,1,2,2,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,63,Chontla,13519,1316,452,303,592,630,237,220,3566,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,85655,4299,932,834,1992,1945,532,759,23827,20,13,13,0,3,3,1,4,2,1,2,1,0,1,0,0,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,66,Espinal,26925,1411,418,279,609,656,255,277,7489,11,3,6,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,67,Filomeno Mata,19208,1007,246,173,298,326,330,411,2167,5,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,68,Fortín,66422,3176,751,541,1377,1374,472,592,20343,468,10,6,12,28,35,9,1,1,1,7,4,5,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,69,Gutiérrez Zamora,24178,2057,505,361,990,1013,267,345,7264,11,8,3,0,4,4,0,1,1,1,3,0,2,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,70,Hidalgotitlán,18651,1656,415,345,705,811,279,288,5878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,71,Huatusco,59970,2396,616,529,1082,973,383,422,26389,11,4,7,0,1,3,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,72,Huayacocotla,21859,1394,373,292,577,573,215,244,6090,12,0,4,1,3,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,73,Hueyapan de Ocampo,41772,2668,749,541,1265,1143,483,521,11319,3,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,74,Huiloapan de Cuauhtémoc,7293,455,115,79,201,194,73,79,2088,5,1,5,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,75,Ignacio de la Llave,16554,1240,266,231,643,525,192,210,3970,13,0,5,0,3,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,76,Ilamatlán,13377,721,218,154,324,262,116,123,2478,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,77,Isla,43671,2412,520,467,1211,1132,361,448,15966,5,4,4,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,78,Ixcatepec,12399,1236,403,189,474,614,142,156,2590,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,79,Ixhuacán de los Reyes,11410,739,203,111,298,317,120,151,1507,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,80,Ixhuatlán del Café,23148,939,247,175,416,361,167,168,7653,12,0,6,1,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,81,Ixhuatlancillo,27295,1357,301,256,574,543,270,236,8528,18,3,12,2,4,8,0,0,1,1,2,3,1,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,82,Ixhuatlán del Sureste,15926,900,178,165,417,380,167,202,2691,5,8,5,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,83,Ixhuatlán de Madero,50994,3975,1279,778,1751,1797,688,673,7611,15,1,3,2,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,84,Ixmatlahuacan,5735,406,111,86,190,218,66,94,1376,5,2,3,0,2,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,85,Ixtaczoquitlán,74017,3604,920,693,1568,1513,557,672,16833,103,9,71,3,29,22,6,1,7,4,4,3,1,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,86,Jalacingo,46803,2055,552,410,779,871,450,430,12703,12,0,3,1,2,1,0,3,0,2,1,1,1,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,87,Xalapa,488642,24805,5554,4822,10805,11625,3418,4394,135605,354,82,177,4,50,66,12,18,10,22,14,8,9,9,0,0,0,0,4,4,4
30,Veracruz de Ignacio de la Llave,88,Jalcomulco,5054,305,84,49,160,112,45,58,804,0,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,89,Jáltipan,38949,3244,730,594,1486,1562,440,486,10919,3,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,90,Jamapa,11155,746,160,174,393,286,158,156,4337,9,0,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,91,Jesús Carranza,29188,2044,515,527,971,942,332,355,9567,4,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,92,Xico,39742,1600,345,274,716,625,295,352,12162,6,10,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,93,Jilotepec,16606,1030,258,186,474,440,152,181,5222,5,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,94,Juan Rodríguez Clara,38750,2531,566,446,1209,1176,379,415,17014,11,3,4,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,95,Juchique de Ferrer,15171,1061,255,185,496,458,165,177,2773,2,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,97,Lerdo de Tejada,19189,1199,293,273,597,526,239,287,4573,2,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,99,Maltrata,18343,966,296,199,433,435,149,173,7876,12,1,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,100,Manlio Fabio Altamirano,23985,1536,373,214,748,600,225,298,8234,5,4,0,1,2,4,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,101,Mariano Escobedo,38688,1539,350,297,692,637,269,291,10284,20,0,15,1,4,10,1,1,2,2,3,1,1,2,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,102,Martínez de la Torre,109244,6350,1468,1281,2961,2962,987,1191,37555,23,28,5,0,9,4,0,1,3,2,2,1,1,5,0,0,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,103,Mecatlán,12799,322,68,63,180,103,51,67,1509,2,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,104,Mecayapan,17302,1018,316,178,399,450,198,182,2909,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,105,Medellín de Bravo,95404,4228,789,839,1916,1974,692,833,29087,93,32,14,2,12,19,7,2,2,2,6,0,5,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,108,Minatitlán,145114,9418,2150,1867,4664,4328,1479,1800,35999,102,57,82,0,48,49,3,0,13,8,24,5,11,10,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,109,Misantla,65998,4074,991,882,1912,1720,713,881,18376,4,6,2,1,4,4,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,110,Mixtla de Altamirano,12128,583,208,172,309,196,186,237,1333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,111,Moloacán,16774,838,187,154,404,363,120,140,3406,9,1,6,1,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,112,Naolinco,22858,1627,387,304,648,806,206,278,5802,5,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,113,Naranjal,4619,298,91,64,115,133,33,36,1842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,114,Nautla,10380,743,169,126,339,380,110,149,3674,4,0,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,115,Nogales,37314,1754,503,327,882,745,284,366,11368,38,2,32,2,11,9,3,0,2,1,3,1,1,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,116,Oluta,17244,1045,205,186,448,534,174,205,6065,4,8,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,117,Omealca,23813,1552,374,338,670,661,315,342,6415,8,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,118,Orizaba,123188,7339,1823,1474,3430,3383,1030,1514,30152,287,18,167,6,58,80,6,7,13,17,14,15,7,7,0,1,0,0,2,2,2
30,Veracruz de Ignacio de la Llave,119,Otatitlán,5695,481,88,114,240,224,76,83,1553,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,120,Oteapan,10343,666,184,162,334,281,123,108,2881,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,121,Ozuluama de Mascareñas,25260,1542,278,307,718,634,242,286,5962,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,122,Pajapan,18096,1022,304,196,420,472,175,151,3627,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,123,Pánuco,97064,5203,1129,969,2556,2147,872,984,22411,74,85,3,3,13,17,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,124,Papantla,160359,10819,2887,2061,5041,4828,1900,2297,46932,195,40,52,9,37,27,7,7,5,8,10,8,5,6,0,0,0,0,2,2,2
30,Veracruz de Ignacio de la Llave,125,Paso del Macho,32007,2203,445,411,925,1089,333,371,9069,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,126,Paso de Ovejas,33545,2021,445,419,996,927,281,360,8663,10,6,2,0,1,2,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,127,La Perla,28295,1189,393,264,455,461,324,252,4905,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,128,Perote,79194,3565,770,568,1483,1625,513,598,28014,21,1,15,1,1,5,2,0,2,3,0,3,1,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,129,Platón Sánchez,18324,1224,407,285,495,550,207,220,3433,3,12,3,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1
30,Veracruz de Ignacio de la Llave,130,Playa Vicente,39895,2501,593,491,1186,1002,555,558,15580,8,1,4,1,2,3,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
30,Veracruz de Ignacio de la Llave,131,Poza Rica de Hidalgo,189503,11052,2519,2275,5423,5139,1951,2669,50982,670,195,134,14,124,147,23,5,25,36,44,34,19,8,0,0,3,0,6,6,6
